param-0-nm,param-1-n,param-2-m,param-3-input-size,param-4-output-size,param-5-num-rewrites,autorewrite-regression-cubic-real,autorewrite-regression-cubic-sys,autorewrite-regression-cubic-user,rewrite!-regression-cubic-real,rewrite!-regression-cubic-sys,rewrite!-regression-cubic-user,rewrite-strat(bottomup)-regression-cubic-real,rewrite-strat(bottomup)-regression-cubic-sys,rewrite-strat(bottomup)-regression-cubic-user,rewrite-strat(topdown)-regression-cubic-real,rewrite-strat(topdown)-regression-cubic-sys,rewrite-strat(topdown)-regression-cubic-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user,ssr-rewrite!-regression-cubic-real,ssr-rewrite!-regression-cubic-sys,ssr-rewrite!-regression-cubic-user
144,1,48,295,7,144,,,,,,,,,,0.119,0.,0.119,,,,,,
145,0,145,293,3,145,0.127,0.,0.127,0.122,0.,0.122,,,,0.177,0.003,0.173,,,,,,
146,0,146,295,3,146,,,,,,,,,,0.15,0.003,0.146,,,,,,
147,0,147,297,3,147,,,,,,,,,,0.139,0.,0.139,,,,,,
147,1,49,301,7,147,0.079,0.,0.079,0.079,0.,0.078,,,,0.13,0.,0.13,,,,,,
147,2,21,309,15,147,0.051,0.,0.051,0.051,0.,0.051,,,,0.098,0.,0.098,,,,,,
148,0,148,299,3,148,0.121,0.003,0.117,,,,,,,0.146,0.,0.146,,,,,,
149,0,149,301,3,149,,,,,,,,,,0.151,0.,0.151,,,,,,
150,0,150,303,3,150,,,,,,,,,,0.162,0.003,0.158,,,,,,
150,1,50,307,7,150,,,,,,,,,,0.138,0.,0.138,,,,,,
150,3,10,331,31,150,0.037,0.,0.037,0.032,0.,0.032,0.351,0.,0.351,0.082,0.,0.082,0.158,0.,0.158,0.069,0.,0.069
151,0,151,305,3,151,0.123,0.,0.123,0.135,0.,0.135,,,,0.162,0.003,0.158,,,,,,
152,0,152,307,3,152,,,,,,,,,,0.17,0.,0.17,,,,,,
153,0,153,309,3,153,,,,,,,,,,0.161,0.,0.161,,,,,,
153,1,51,313,7,153,0.091,0.,0.091,0.089,0.,0.089,,,,0.148,0.003,0.144,,,,,,
154,0,154,311,3,154,0.13,0.,0.13,,,,,,,0.167,0.,0.167,,,,,,
154,2,22,323,15,154,0.057,0.,0.057,0.056,0.,0.056,,,,0.11,0.,0.11,,,,,,
155,0,155,313,3,155,,,,,,,,,,0.16,0.,0.16,,,,,,
155,4,5,373,63,155,0.022,0.,0.022,0.031,0.,0.031,0.398,0.,0.398,0.083,0.,0.083,0.146,0.004,0.142,0.057,0.,0.057
156,0,156,315,3,156,,,,,,,,,,0.171,0.,0.171,,,,,,
156,1,52,319,7,156,,,,,,,,,,0.14,0.,0.14,,,,,,
157,0,157,317,3,157,0.129,0.,0.128,0.133,0.,0.133,,,,0.173,0.,0.173,,,,,,
158,0,158,319,3,158,,,,,,,,,,0.172,0.,0.172,,,,,,
159,0,159,321,3,159,,,,,,,,,,0.172,0.,0.172,,,,,,
159,1,53,325,7,159,0.093,0.004,0.089,0.093,0.,0.093,,,,0.142,0.,0.142,,,,,,
160,0,160,323,3,160,0.151,0.,0.151,,,,,,,0.176,0.,0.176,,,,,,
161,0,161,325,3,161,,,,,,,,,,0.178,0.,0.178,0.328,0.,0.328,,,
161,2,23,337,15,161,0.059,0.,0.059,0.059,0.,0.059,,,,0.132,0.,0.132,,,,,,
162,0,162,327,3,162,,,,,,,,,,0.205,0.,0.204,,,,,,
162,1,54,331,7,162,,,,,,,,,,0.151,0.,0.151,,,,,,
163,0,163,329,3,163,0.143,0.,0.143,0.141,0.,0.141,,,,0.188,0.,0.188,,,,,,
164,0,164,331,3,164,,,,,,,,,,0.187,0.,0.187,,,,,,
165,0,165,333,3,165,,,,,,,,,,0.231,0.,0.231,,,,,,
165,1,55,337,7,165,0.101,0.,0.101,0.104,0.,0.104,,,,0.16,0.,0.16,,,,,,
165,3,11,361,31,165,0.036,0.,0.036,0.039,0.,0.039,0.406,0.003,0.402,0.095,0.,0.095,0.188,0.,0.188,0.085,0.,0.085
166,0,166,335,3,166,0.146,0.,0.146,,,,,,,0.2,0.,0.197,,,,,,
167,0,167,337,3,167,,,,,,,,,,0.203,0.,0.203,,,,,,
168,0,168,339,3,168,,,,,,,,,,0.201,0.,0.201,,,,,,
168,1,56,343,7,168,,,,,,,,,,0.155,0.,0.155,,,,,,
168,2,24,351,15,168,0.067,0.007,0.059,0.069,0.,0.069,,,,0.136,0.,0.136,,,,,,
169,0,169,341,3,169,0.169,0.,0.169,0.174,0.,0.174,,,,0.199,0.,0.199,,,,,,
170,0,170,343,3,170,0.151,0.,0.151,,,,,,,,,,,,,0.318,0.,0.318
171,0,171,345,3,171,,,,0.158,0.003,0.154,,,,,,,,,,,,
171,1,57,349,7,171,0.108,0.,0.108,0.116,0.004,0.112,,,,0.167,0.,0.167,0.322,0.,0.322,0.247,0.,0.247
175,2,25,365,15,175,0.066,0.,0.066,0.079,0.,0.079,,,,0.136,0.,0.136,0.277,0.003,0.273,,,
180,3,12,391,31,180,0.042,0.,0.042,0.046,0.,0.046,0.483,0.,0.483,0.124,0.,0.124,0.228,0.,0.228,0.1,0.,0.1
182,2,26,379,15,182,,,,,,,,,,,,,,,,0.176,0.,0.176
186,4,6,435,63,186,0.03,0.,0.03,0.031,0.,0.031,,,,0.105,0.,0.105,,,,0.075,0.,0.075
189,5,3,505,127,189,0.023,0.,0.023,0.021,0.,0.021,,,,0.1,0.,0.1,0.174,0.,0.173,0.052,0.,0.052
193,0,193,389,3,193,,,,,,,,,,,,,0.442,0.003,0.438,,,
195,3,13,421,31,195,,,,0.052,0.,0.052,0.607,0.003,0.603,,,,0.256,0.,0.256,0.116,0.,0.116
197,0,197,397,3,197,,,,,,,,,,0.309,0.,0.309,,,,,,
199,0,199,401,3,199,0.202,0.003,0.198,,,,,,,,,,,,,,,
200,0,200,403,3,200,,,,0.217,0.003,0.213,,,,,,,,,,,,
204,0,204,411,3,204,,,,,,,,,,,,,,,,0.44,0.,0.44
204,1,68,415,7,204,,,,,,,,,,0.264,0.,0.264,,,,0.336,0.,0.336
207,1,69,421,7,207,0.147,0.,0.147,,,,,,,,,,,,,,,
210,2,30,435,15,210,,,,,,,,,,0.193,0.,0.193,,,,,,
210,3,14,451,31,210,,,,0.066,0.,0.066,0.638,0.,0.638,,,,0.29,0.,0.29,0.136,0.,0.136
213,1,71,433,7,213,,,,,,,,,,,,,0.471,0.,0.471,,,
216,1,72,439,7,216,,,,0.16,0.,0.16,,,,,,,,,,,,
217,2,31,449,15,217,0.101,0.,0.101,,,,,,,,,,0.4,0.,0.4,,,
217,4,7,497,63,217,,,,,,,0.626,0.003,0.622,0.141,0.,0.141,0.251,0.004,0.247,0.093,0.,0.093
224,2,32,463,15,224,,,,,,,,,,,,,,,,0.267,0.,0.267
225,0,225,453,3,225,,,,,,,,,,0.372,0.,0.372,0.578,0.,0.578,,,
225,3,15,481,31,225,,,,0.069,0.,0.069,0.773,0.003,0.769,0.163,0.,0.163,0.329,0.003,0.325,0.16,0.003,0.156
228,0,228,459,3,228,0.263,0.003,0.259,,,,,,,,,,,,,,,
229,0,229,461,3,229,,,,0.26,0.,0.26,,,,,,,,,,,,
231,2,33,477,15,231,,,,0.115,0.,0.115,,,,,,,,,,,,
237,1,79,481,7,237,,,,,,,,,,0.322,0.,0.322,,,,0.442,0.,0.442
238,0,238,479,3,238,,,,,,,,,,,,,,,,0.588,0.,0.588
240,3,16,511,31,240,0.07,0.,0.07,0.082,0.,0.082,0.834,0.007,0.826,,,,0.388,0.,0.388,0.185,0.,0.182
243,1,81,493,7,243,0.218,0.007,0.21,,,,,,,,,,,,,,,
245,2,35,505,15,245,,,,,,,,,,0.258,0.,0.258,,,,,,
248,4,8,559,63,248,0.05,0.,0.05,,,,,,,0.175,0.,0.175,,,,0.109,0.,0.109
252,5,4,631,127,252,0.033,0.,0.033,0.032,0.,0.032,,,,0.149,0.,0.149,0.257,0.,0.257,0.076,0.003,0.072
253,0,253,509,3,253,,,,,,,,,,0.402,0.,0.401,,,,,,
254,6,2,763,255,254,0.032,0.,0.032,0.022,0.,0.022,,,,0.149,0.,0.149,0.23,0.,0.23,0.056,0.,0.056
255,1,85,517,7,255,,,,,,,,,,,,,0.649,0.,0.649,,,
255,3,17,541,31,255,,,,0.089,0.,0.089,0.944,0.,0.943,,,,0.442,0.003,0.438,0.195,0.,0.195
255,7,1,1021,511,255,0.026,0.,0.026,0.018,0.,0.018,0.514,0.007,0.506,0.169,0.,0.169,0.24,0.003,0.236,0.035,0.,0.035
257,0,257,517,3,257,0.326,0.003,0.322,,,,,,,,,,0.739,0.,0.739,,,
258,0,258,519,3,258,,,,0.348,0.,0.348,,,,,,,,,,,,
259,2,37,533,15,259,0.149,0.,0.149,,,,,,,,,,0.557,0.,0.556,,,
261,1,87,529,7,261,,,,0.236,0.,0.236,,,,,,,,,,,,
266,2,38,547,15,266,,,,,,,,,,,,,,,,0.366,0.,0.366
270,1,90,547,7,270,,,,,,,,,,0.414,0.,0.413,,,,0.58,0.007,0.572
270,3,18,571,31,270,,,,0.092,0.,0.092,,,,0.219,0.,0.219,0.467,0.,0.467,0.213,0.,0.213
279,1,93,565,7,279,0.289,0.002,0.286,,,,,,,,,,,,,,,
279,4,9,621,63,279,,,,0.058,0.,0.058,,,,0.22,0.,0.22,0.364,0.,0.364,,,
280,2,40,575,15,280,,,,,,,,,,0.319,0.,0.319,,,,,,
281,0,281,565,3,281,,,,,,,,,,0.499,0.,0.499,,,,,,
283,0,283,569,3,283,0.483,0.004,0.478,,,,,,,,,,,,,,,
285,3,19,601,31,285,,,,0.102,0.,0.102,,,,,,,0.477,0.007,0.469,0.248,0.,0.248
286,0,286,575,3,286,0.388,0.,0.388,,,,,,,,,,,,,,,
287,0,287,577,3,287,,,,0.425,0.003,0.421,,,,,,,,,,,,
287,2,41,589,15,287,,,,0.179,0.,0.179,,,,,,,,,,,,
288,0,288,579,3,288,,,,,,,,,,0.628,0.02,0.607,,,,,,
300,3,20,631,31,300,0.108,0.,0.108,0.114,0.,0.113,,,,,,,0.535,0.,0.535,0.257,0.003,0.254
301,2,43,617,15,301,0.201,0.,0.201,,,,,,,,,,,,,,,
303,1,101,613,7,303,,,,,,,,,,0.476,0.,0.476,,,,,,
306,1,102,619,7,306,,,,0.336,0.003,0.331,,,,,,,,,,,,
309,0,309,621,3,309,,,,,,,,,,0.576,0.,0.576,,,,,,
310,4,10,683,63,310,0.075,0.,0.075,0.092,0.,0.092,,,,0.261,0.,0.261,,,,,,
315,0,315,633,3,315,0.485,0.003,0.481,,,,,,,,,,,,,,,
315,1,105,637,7,315,0.346,0.,0.346,,,,,,,,,,,,,,,
315,2,45,645,15,315,,,,,,,,,,0.389,0.,0.389,,,,,,
315,3,21,661,31,315,,,,0.129,0.003,0.125,,,,0.406,0.,0.406,0.578,0.011,0.566,0.292,0.,0.292
315,5,5,757,127,315,0.044,0.,0.044,0.044,0.,0.044,,,,0.206,0.,0.206,,,,0.108,0.,0.108
316,0,316,635,3,316,,,,0.498,0.003,0.494,,,,,,,,,,,,
330,3,22,691,31,330,,,,0.147,0.,0.146,,,,,,,0.635,0.003,0.631,0.321,0.003,0.317
336,1,112,679,7,336,,,,,,,,,,0.629,0.011,0.617,,,,,,
337,0,337,677,3,337,,,,,,,,,,0.736,0.,0.736,,,,,,
341,4,11,745,63,341,0.088,0.,0.088,,,,,,,0.268,0.,0.268,,,,,,
342,0,342,687,3,342,,,,0.601,0.004,0.597,,,,,,,,,,,,
343,2,49,701,15,343,0.245,0.004,0.241,0.241,0.,0.241,,,,0.504,0.,0.504,,,,,,
345,3,23,721,31,345,,,,0.164,0.,0.164,,,,,,,0.707,0.,0.707,0.336,0.,0.336
350,2,50,715,15,350,,,,,,,,,,0.478,0.,0.478,,,,,,
357,2,51,729,15,357,,,,,,,,,,0.554,0.,0.553,,,,,,
360,3,24,751,31,360,,,,0.166,0.,0.166,,,,,,,0.809,0.,0.808,0.345,0.,0.345
364,2,52,743,15,364,,,,,,,,,,0.583,0.,0.582,,,,,,
371,2,53,757,15,371,,,,,,,,,,0.572,0.,0.572,,,,,,
372,4,12,807,63,372,0.101,0.,0.101,0.108,0.,0.108,,,,,,,,,,,,
375,3,25,781,31,375,,,,0.199,0.,0.198,,,,,,,0.849,0.003,0.845,0.381,0.,0.381
378,2,54,771,15,378,,,,,,,,,,0.561,0.,0.561,,,,,,
378,5,6,883,127,378,0.063,0.,0.063,,,,,,,0.288,0.,0.287,,,,0.145,0.,0.145
381,6,3,1017,255,381,,,,0.054,0.,0.054,,,,,,,0.41,0.,0.41,0.098,0.,0.098
385,0,385,773,3,385,,,,,,,,,,,,,1.545,0.011,1.533,,,
385,2,55,785,15,385,,,,,,,,,,0.581,0.,0.581,1.132,0.,1.132,,,
390,3,26,811,31,390,,,,0.203,0.007,0.195,,,,,,,0.885,0.004,0.881,0.418,0.003,0.414
392,2,56,799,15,392,,,,,,,,,,0.599,0.,0.599,,,,,,
399,2,57,813,15,399,,,,,,,,,,0.619,0.,0.619,,,,,,
403,4,13,869,63,403,0.113,0.003,0.109,,,,,,,,,,0.682,0.,0.682,,,
405,3,27,841,31,405,,,,0.222,0.003,0.218,,,,,,,,,,0.437,0.003,0.433
406,2,58,827,15,406,,,,,,,,,,0.64,0.003,0.636,,,,,,
413,2,59,841,15,413,,,,,,,,,,0.732,0.,0.732,,,,,,
420,2,60,855,15,420,,,,,,,,,,0.767,0.,0.767,,,,,,
420,3,28,871,31,420,,,,0.229,0.004,0.225,,,,,,,,,,0.473,0.008,0.465
427,0,427,857,3,427,,,,0.92,0.007,0.912,,,,,,,,,,,,
427,2,61,869,15,427,0.363,0.007,0.355,0.371,0.,0.371,,,,0.702,0.,0.702,,,,,,
434,2,62,883,15,434,,,,,,,,,,0.711,0.,0.711,,,,,,
434,4,14,931,63,434,0.135,0.007,0.127,0.142,0.,0.142,,,,0.416,0.,0.416,,,,0.322,0.,0.322
435,3,29,901,31,435,,,,0.242,0.,0.242,,,,,,,,,,0.504,0.003,0.5
441,2,63,897,15,441,,,,,,,,,,0.827,0.,0.827,,,,,,
441,5,7,1009,127,441,0.081,0.,0.081,,,,,,,0.387,0.,0.387,,,,,,
448,2,64,911,15,448,,,,,,,,,,0.909,0.,0.909,,,,,,
450,3,30,931,31,450,,,,0.259,0.,0.259,,,,,,,,,,0.574,0.,0.574
455,2,65,925,15,455,,,,,,,,,,0.785,0.,0.785,,,,,,
462,2,66,939,15,462,,,,,,,,,,0.883,0.,0.882,,,,,,
465,3,31,961,31,465,,,,0.264,0.,0.264,,,,,,,,,,0.616,0.,0.616
465,4,15,993,63,465,0.158,0.,0.158,,,,,,,,,,,,,,,
469,2,67,953,15,469,,,,,,,,,,0.91,0.,0.91,,,,,,
476,2,68,967,15,476,,,,,,,,,,0.902,0.003,0.898,,,,,,
480,3,32,991,31,480,,,,0.281,0.,0.281,,,,,,,,,,0.648,0.,0.648
483,2,69,981,15,483,,,,,,,,,,0.877,0.,0.876,,,,,,
490,2,70,995,15,490,,,,,,,,,,0.936,0.,0.936,,,,,,
495,3,33,1021,31,495,,,,0.298,0.,0.298,,,,,,,,,,0.672,0.,0.672
496,4,16,1055,63,496,0.171,0.003,0.167,0.174,0.,0.174,,,,,,,,,,0.42,0.,0.42
497,2,71,1009,15,497,,,,,,,,,,1.061,0.,1.061,,,,,,
504,2,72,1023,15,504,,,,,,,,,,0.969,0.,0.969,,,,,,
504,5,8,1135,127,504,0.105,0.,0.105,,,,,,,0.447,0.,0.447,,,,,,
505,0,505,1013,3,505,,,,,,,,,,1.568,0.002,1.566,,,,,,
508,0,508,1019,3,508,1.216,0.002,1.213,,,,,,,,,,,,,,,
508,6,4,1271,255,508,,,,0.066,0.,0.066,,,,,,,0.637,0.,0.637,,,
510,3,34,1051,31,510,,,,0.32,0.003,0.316,,,,,,,,,,0.711,0.,0.711
511,2,73,1037,15,511,,,,0.547,0.,0.547,,,,,,,1.829,0.011,1.817,,,
511,8,1,2045,1023,511,0.056,0.003,0.052,0.04,0.,0.04,,,,0.445,0.,0.445,0.655,0.,0.655,0.087,0.,0.087
512,0,512,1027,3,512,,,,1.253,0.003,1.249,,,,,,,,,,,,
513,0,513,1029,3,513,,,,,,,,,,,,,2.679,0.,2.678,,,
525,3,35,1081,31,525,,,,0.334,0.003,0.33,,,,,,,,,,0.777,0.,0.777
527,4,17,1117,63,527,0.192,0.,0.192,0.198,0.,0.198,,,,0.583,0.,0.583,,,,,,
540,3,36,1111,31,540,,,,0.351,0.,0.35,,,,,,,,,,0.835,0.,0.834
541,0,541,1085,3,541,,,,,,,,,,,,,,,,2.778,0.011,2.766
555,3,37,1141,31,555,,,,0.392,0.,0.392,,,,,,,,,,,,
558,4,18,1179,63,558,,,,0.231,0.,0.231,,,,,,,,,,,,
565,0,565,1133,3,565,1.624,0.015,1.608,,,,,,,,,,,,,,,
567,5,9,1261,127,567,,,,,,,,,,,,,1.04,0.008,1.032,0.303,0.,0.303
570,3,38,1171,31,570,,,,0.417,0.003,0.413,,,,,,,,,,,,
575,0,575,1153,3,575,,,,,,,,,,2.095,0.027,2.067,,,,,,
589,4,19,1241,63,589,0.245,0.,0.245,0.261,0.,0.261,,,,0.694,0.,0.694,,,,,,
590,0,590,1183,3,590,,,,,,,,,,2.173,0.019,2.152,,,,,,
593,0,593,1189,3,593,1.742,0.,1.741,,,,,,,,,,,,,,,
620,4,20,1303,63,620,,,,0.269,0.,0.269,,,,,,,,,,,,
651,4,21,1365,63,651,0.284,0.003,0.28,0.319,0.,0.319,,,,0.897,0.,0.896,,,,,,
674,0,674,1351,3,674,,,,,,,,,,2.864,0.035,2.827,,,,,,
677,0,677,1357,3,677,2.164,0.016,2.147,,,,,,,,,,,,,,,
682,4,22,1427,63,682,,,,0.305,0.,0.305,,,,,,,,,,,,
683,0,683,1369,3,683,,,,2.196,0.019,2.176,,,,,,,,,,,,
693,5,11,1513,127,693,0.179,0.,0.179,0.209,0.007,0.201,,,,0.742,0.008,0.733,,,,,,
769,0,769,1541,3,769,,,,,,,,,,,,,5.795,0.,5.794,,,
811,0,811,1625,3,811,,,,,,,,,,,,,,,,6.287,0.,6.287
819,5,13,1765,127,819,,,,,,,,,,,,,1.986,0.019,1.966,0.615,0.,0.615
1008,5,16,2143,127,1008,0.393,0.,0.393,0.421,0.003,0.417,,,,1.403,0.007,1.395,,,,,,
1011,0,1011,2025,3,1011,,,,,,,,,,6.188,0.06,6.128,,,,,,
1016,0,1016,2035,3,1016,4.869,0.,4.868,,,,,,,,,,,,,,,
1023,9,1,4093,2047,1023,0.112,0.,0.112,0.077,0.,0.077,,,,1.192,0.,1.192,1.694,0.003,1.69,0.175,0.,0.175
1024,0,1024,2051,3,1024,,,,5.016,0.,5.014,,,,,,,,,,,,
1025,0,1025,2053,3,1025,,,,,,,,,,,,,10.29,0.023,10.259,,,
1071,5,17,2269,127,1071,,,,,,,,,,,,,,,,1.017,0.,1.017
1081,0,1081,2165,3,1081,,,,,,,,,,,,,,,,10.973,0.02,10.952
1323,5,21,2773,127,1323,0.646,0.,0.646,0.626,0.007,0.617,,,,2.502,0.,2.501,,,,,,
1365,0,1365,2733,3,1365,,,,8.905,0.048,8.856,,,,,,,,,,,,
