param-n,abstract-regression-cubic-real,abstract-regression-cubic-sys,abstract-regression-cubic-user,close-abstract-regression-cubic-real,close-abstract-regression-cubic-sys,close-abstract-regression-cubic-user,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
350,0.446,0.002,0.443,0.312,0.001,0.311,0.133,0.001,0.131,0.133,0.001,0.131,0.002,0.,0.002
360,0.515,0.003,0.512,0.361,0.001,0.36,0.153,0.001,0.151,0.153,0.001,0.151,0.002,0.,0.002
370,0.527,0.001,0.525,0.387,0.,0.387,0.139,0.001,0.137,0.139,0.001,0.137,0.002,0.,0.002
380,0.55,0.,0.55,0.399,0.,0.399,0.15,0.,0.15,0.15,0.,0.15,0.002,0.,0.002
390,0.651,0.,0.65,0.452,0.,0.452,0.197,0.,0.196,0.197,0.,0.196,0.003,0.,0.002
400,0.656,0.,0.656,0.498,0.,0.498,0.158,0.,0.158,0.158,0.,0.157,0.003,0.,0.003
500,1.156,0.,1.156,0.912,0.,0.912,0.242,0.,0.242,0.242,0.,0.242,0.003,0.,0.003
600,1.921,0.,1.92,1.596,0.,1.596,0.323,0.,0.322,0.323,0.,0.322,0.004,0.,0.003
700,2.906,0.003,2.902,2.47,0.001,2.469,0.434,0.002,0.431,0.434,0.002,0.431,0.005,0.,0.005
800,4.11,0.,4.11,3.554,0.,3.554,0.555,0.,0.555,0.555,0.,0.555,0.006,0.,0.006
900,5.823,0.,5.822,5.166,0.,5.165,0.655,0.,0.655,0.655,0.,0.655,0.007,0.,0.007
1000,7.857,0.,7.856,7.093,0.,7.093,0.762,0.,0.762,0.762,0.,0.762,0.008,0.,0.008
