param-n,abstract-regression-cubic-real,abstract-regression-cubic-sys,abstract-regression-cubic-user,close-abstract-regression-cubic-real,close-abstract-regression-cubic-sys,close-abstract-regression-cubic-user,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
94,0.035,0.,0.035,0.016,0.,0.016,0.018,0.,0.018,0.018,0.,0.018,0.001,0.,0.001
95,0.036,0.,0.036,0.016,0.,0.016,0.019,0.,0.019,0.019,0.,0.019,0.001,0.,0.001
96,0.039,0.,0.039,0.017,0.,0.017,0.021,0.,0.021,0.021,0.,0.021,0.002,0.,0.002
97,0.037,0.,0.037,0.017,0.,0.017,0.019,0.,0.019,0.019,0.,0.019,0.001,0.,0.001
98,0.039,0.,0.039,0.018,0.,0.018,0.02,0.,0.02,0.02,0.,0.02,0.001,0.,0.001
99,0.041,0.,0.041,0.017,0.,0.017,0.022,0.,0.022,0.022,0.,0.022,0.001,0.,0.001
100,0.109,0.003,0.106,0.018,0.,0.018,0.09,0.003,0.087,0.09,0.003,0.087,0.066,0.003,0.063
110,0.046,0.,0.046,0.022,0.,0.022,0.023,0.,0.023,0.023,0.,0.023,0.001,0.,0.001
120,0.06,0.,0.06,0.032,0.,0.032,0.027,0.,0.027,0.027,0.,0.027,0.001,0.,0.001
130,0.064,0.,0.064,0.034,0.,0.034,0.029,0.,0.029,0.029,0.,0.029,0.002,0.,0.002
140,0.079,0.,0.079,0.04,0.,0.04,0.038,0.,0.038,0.038,0.,0.038,0.007,0.,0.007
150,0.088,0.004,0.084,0.048,0.,0.048,0.039,0.004,0.035,0.039,0.004,0.035,0.002,0.,0.002
160,0.096,0.,0.096,0.055,0.,0.055,0.039,0.,0.039,0.039,0.,0.039,0.002,0.,0.002
170,0.12,0.,0.12,0.065,0.,0.065,0.054,0.,0.054,0.054,0.,0.054,0.002,0.,0.002
180,0.132,0.003,0.128,0.076,0.,0.076,0.055,0.003,0.051,0.055,0.003,0.051,0.002,0.,0.002
190,0.149,0.,0.149,0.086,0.,0.086,0.061,0.,0.061,0.061,0.,0.061,0.002,0.,0.002
200,0.155,0.,0.155,0.096,0.,0.096,0.058,0.,0.058,0.058,0.,0.058,0.002,0.,0.002
210,0.18,0.,0.18,0.121,0.,0.121,0.058,0.,0.058,0.058,0.,0.058,0.003,0.,0.003
220,0.208,0.,0.208,0.143,0.,0.143,0.063,0.,0.063,0.063,0.,0.063,0.003,0.,0.003
230,0.224,0.003,0.22,0.146,0.,0.146,0.077,0.003,0.073,0.077,0.003,0.073,0.004,0.,0.004
240,0.255,0.,0.255,0.16,0.,0.16,0.094,0.,0.094,0.094,0.,0.094,0.003,0.,0.003
250,0.279,0.,0.278,0.185,0.,0.185,0.093,0.,0.093,0.093,0.,0.093,0.003,0.,0.003
260,0.302,0.,0.302,0.214,0.,0.214,0.087,0.,0.087,0.087,0.,0.087,0.003,0.,0.003
270,0.323,0.003,0.319,0.234,0.003,0.23,0.087,0.,0.087,0.087,0.,0.087,0.004,0.,0.004
280,0.361,0.,0.361,0.247,0.,0.247,0.112,0.,0.112,0.112,0.,0.112,0.004,0.,0.004
290,0.375,0.,0.375,0.276,0.,0.276,0.097,0.,0.097,0.097,0.,0.097,0.004,0.,0.004
300,0.403,0.,0.403,0.299,0.,0.299,0.103,0.,0.103,0.102,0.,0.102,0.004,0.,0.004
310,0.452,0.004,0.448,0.333,0.,0.333,0.117,0.003,0.114,0.117,0.003,0.113,0.004,0.,0.004
320,0.497,0.004,0.493,0.366,0.,0.366,0.129,0.004,0.124,0.129,0.004,0.124,0.004,0.,0.004
330,0.512,0.003,0.508,0.38,0.,0.379,0.131,0.003,0.127,0.131,0.003,0.127,0.004,0.,0.004
340,0.56,0.003,0.556,0.419,0.,0.419,0.139,0.003,0.135,0.139,0.003,0.135,0.005,0.,0.005
350,0.597,0.,0.597,0.46,0.,0.46,0.136,0.,0.136,0.136,0.,0.136,0.005,0.,0.005
360,0.643,0.,0.643,0.5,0.,0.5,0.141,0.,0.141,0.141,0.,0.141,0.006,0.,0.006
370,0.711,0.011,0.7,0.561,0.011,0.549,0.149,0.,0.149,0.149,0.,0.149,0.005,0.,0.005
380,0.803,0.011,0.791,0.586,0.011,0.574,0.216,0.,0.216,0.216,0.,0.216,0.006,0.,0.006
390,0.879,0.007,0.871,0.642,0.,0.642,0.235,0.007,0.227,0.235,0.007,0.227,0.005,0.,0.005
400,0.854,0.,0.854,0.666,0.,0.666,0.187,0.,0.187,0.187,0.,0.187,0.006,0.,0.006
500,1.575,0.011,1.563,1.327,0.003,1.324,0.246,0.007,0.238,0.246,0.007,0.238,0.009,0.,0.009
600,2.572,0.012,2.56,2.202,0.008,2.194,0.368,0.003,0.364,0.368,0.003,0.364,0.009,0.,0.009
700,4.055,0.007,4.046,3.586,0.003,3.582,0.467,0.003,0.463,0.467,0.003,0.463,0.009,0.003,0.005
800,5.985,0.024,5.96,5.373,0.016,5.357,0.609,0.008,0.601,0.609,0.008,0.601,0.012,0.,0.012
900,8.535,0.024,8.511,7.719,0.004,7.714,0.814,0.019,0.794,0.814,0.019,0.794,0.013,0.,0.013
1000,11.548,0.044,11.504,10.597,0.028,10.568,0.95,0.015,0.934,0.95,0.015,0.934,0.014,0.,0.014
