param-n,abstract-regression-cubic-real,abstract-regression-cubic-sys,abstract-regression-cubic-user,close-abstract-regression-cubic-real,close-abstract-regression-cubic-sys,close-abstract-regression-cubic-user,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
360,0.317,0.001,0.316,0.25,0.,0.249,0.066,0.,0.066,0.066,0.,0.066,0.003,0.,0.003
370,0.345,0.,0.344,0.276,0.,0.275,0.068,0.,0.068,0.068,0.,0.068,0.003,0.,0.003
380,0.39,0.001,0.389,0.298,0.001,0.297,0.091,0.,0.091,0.091,0.,0.091,0.003,0.,0.003
390,0.404,0.,0.403,0.321,0.,0.321,0.081,0.,0.081,0.081,0.,0.081,0.003,0.,0.003
400,0.417,0.001,0.416,0.34,0.001,0.338,0.077,0.,0.077,0.077,0.,0.077,0.003,0.,0.003
500,0.75,0.,0.749,0.632,0.,0.631,0.117,0.,0.117,0.117,0.,0.117,0.004,0.,0.004
600,1.285,0.004,1.28,1.112,0.002,1.109,0.171,0.002,0.169,0.171,0.002,0.169,0.004,0.,0.004
700,1.917,0.004,1.912,1.687,0.003,1.684,0.229,0.001,0.227,0.229,0.001,0.227,0.005,0.,0.005
800,2.748,0.001,2.746,2.464,0.001,2.463,0.283,0.,0.282,0.283,0.,0.282,0.006,0.,0.006
900,3.884,0.004,3.88,3.533,0.004,3.528,0.35,0.,0.35,0.35,0.,0.35,0.008,0.,0.008
1000,5.149,0.004,5.144,4.713,0.002,4.71,0.435,0.002,0.433,0.434,0.002,0.432,0.008,0.,0.008
