param-n,abstract-regression-cubic-real,abstract-regression-cubic-sys,abstract-regression-cubic-user,close-abstract-regression-cubic-real,close-abstract-regression-cubic-sys,close-abstract-regression-cubic-user,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
330,0.334,0.,0.334,0.232,0.,0.232,0.1,0.,0.1,0.1,0.,0.1,0.013,0.,0.013
340,0.378,0.,0.377,0.277,0.,0.277,0.098,0.,0.098,0.098,0.,0.098,0.006,0.,0.006
350,0.431,0.,0.431,0.307,0.,0.307,0.123,0.,0.123,0.123,0.,0.123,0.005,0.,0.005
360,0.466,0.,0.466,0.343,0.,0.343,0.121,0.,0.121,0.121,0.,0.121,0.005,0.,0.005
370,0.477,0.,0.477,0.357,0.,0.357,0.119,0.,0.119,0.119,0.,0.119,0.004,0.,0.004
380,0.535,0.011,0.523,0.402,0.,0.402,0.131,0.011,0.119,0.131,0.011,0.119,0.004,0.,0.004
390,0.585,0.,0.585,0.435,0.,0.435,0.148,0.,0.148,0.148,0.,0.148,0.009,0.,0.009
400,0.579,0.008,0.57,0.452,0.008,0.443,0.126,0.,0.126,0.126,0.,0.126,0.005,0.,0.005
500,1.016,0.003,1.012,0.836,0.,0.836,0.178,0.003,0.174,0.178,0.003,0.174,0.006,0.,0.006
600,1.679,0.008,1.671,1.419,0.,1.419,0.259,0.007,0.251,0.259,0.007,0.251,0.008,0.,0.008
700,2.695,0.003,2.691,2.365,0.003,2.36,0.329,0.,0.329,0.329,0.,0.329,0.013,0.,0.013
800,4.154,0.008,4.145,3.742,0.004,3.738,0.41,0.003,0.406,0.41,0.003,0.406,0.009,0.,0.009
900,6.117,0.024,6.092,5.538,0.02,5.517,0.577,0.004,0.573,0.577,0.003,0.573,0.012,0.,0.012
1000,8.364,0.02,8.342,7.715,0.011,7.702,0.647,0.008,0.639,0.647,0.008,0.639,0.019,0.,0.019
