param-n,abstract-regression-linear-real,abstract-regression-linear-sys,abstract-regression-linear-user,reify-regression-cubic-real,reify-regression-cubic-sys,reify-regression-cubic-user
67,0.002,0.,0.002,0.133,0.001,0.131
68,0.002,0.,0.002,0.145,0.,0.145
69,0.01,0.,0.01,0.138,0.,0.138
70,0.002,0.,0.002,0.147,0.001,0.145
71,0.002,0.,0.002,0.16,0.,0.159
72,0.002,0.,0.002,0.154,0.,0.154
73,0.002,0.,0.002,0.167,0.,0.166
74,0.003,0.,0.003,0.17,0.001,0.168
75,0.002,0.,0.002,0.162,0.,0.162
76,0.002,0.,0.002,0.164,0.,0.164
77,0.002,0.,0.002,0.173,0.001,0.171
78,0.002,0.,0.002,0.176,0.,0.176
79,0.003,0.,0.003,0.181,0.,0.18
80,0.002,0.,0.002,0.188,0.,0.188
81,0.003,0.,0.003,0.19,0.,0.19
82,0.003,0.,0.003,0.194,0.,0.194
83,0.004,0.,0.004,0.193,0.,0.193
84,0.003,0.,0.003,0.218,0.,0.218
85,0.003,0.,0.003,0.216,0.,0.216
86,0.003,0.,0.003,0.233,0.,0.232
87,0.003,0.,0.003,0.233,0.001,0.232
88,0.003,0.,0.003,0.241,0.,0.241
89,0.003,0.,0.003,0.243,0.003,0.239
90,0.003,0.,0.003,0.237,0.,0.237
91,0.003,0.,0.003,0.235,0.,0.234
92,0.003,0.,0.003,0.254,0.,0.254
93,0.003,0.,0.003,0.251,0.,0.251
94,0.003,0.,0.003,0.253,0.,0.253
95,0.003,0.,0.003,0.262,0.,0.262
96,0.003,0.,0.003,0.284,0.,0.284
97,0.003,0.,0.003,0.286,0.,0.286
98,0.003,0.,0.003,0.294,0.,0.294
99,0.003,0.,0.003,0.301,0.,0.301
100,0.003,0.,0.003,0.304,0.,0.304
110,0.003,0.,0.002,0.644,0.008,0.635
120,0.004,0.,0.004,0.409,0.001,0.407
130,0.004,0.,0.004,0.509,0.001,0.507
140,0.004,0.,0.004,0.606,0.,0.604
150,0.005,0.,0.005,0.659,0.004,0.655
160,0.005,0.,0.005,0.739,0.,0.738
170,0.005,0.,0.005,0.898,0.004,0.893
180,0.006,0.,0.006,0.944,0.003,0.94
190,0.006,0.,0.006,1.096,0.,1.096
200,0.006,0.,0.006,1.182,0.,1.181
210,0.007,0.,0.007,1.345,0.,1.345
220,0.007,0.,0.007,1.422,0.,1.422
230,0.007,0.,0.007,1.605,0.,1.605
240,0.008,0.,0.008,1.732,0.,1.73
250,0.008,0.,0.008,1.867,0.004,1.863
260,0.008,0.,0.008,2.031,0.,2.031
270,0.009,0.,0.009,2.208,0.003,2.204
280,0.009,0.,0.009,2.39,0.,2.389
290,0.009,0.,0.009,2.552,0.,2.552
300,0.01,0.,0.01,2.73,0.,2.73
350,0.012,0.,0.012,3.782,0.,3.78
400,0.013,0.,0.013,5.095,0.011,5.082
450,0.015,0.,0.015,6.541,0.01,6.528
500,0.017,0.,0.017,8.236,0.004,8.228
