param-n,abstract-regression-cubic-real,abstract-regression-cubic-sys,abstract-regression-cubic-user,close-abstract-regression-cubic-real,close-abstract-regression-cubic-sys,close-abstract-regression-cubic-user,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
340,0.353,0.,0.353,0.27,0.,0.27,0.081,0.,0.081,0.081,0.,0.081,0.003,0.,0.003
350,0.391,0.,0.39,0.287,0.,0.286,0.103,0.,0.103,0.103,0.,0.103,0.004,0.,0.004
360,0.426,0.,0.426,0.322,0.,0.322,0.102,0.,0.102,0.102,0.,0.102,0.003,0.,0.003
370,0.456,0.003,0.452,0.351,0.,0.351,0.104,0.003,0.1,0.104,0.003,0.1,0.003,0.,0.003
380,0.507,0.008,0.499,0.395,0.,0.395,0.11,0.008,0.102,0.11,0.007,0.102,0.004,0.,0.004
390,0.516,0.003,0.512,0.414,0.,0.414,0.1,0.003,0.096,0.1,0.003,0.096,0.004,0.,0.004
400,0.549,0.,0.549,0.445,0.,0.445,0.103,0.,0.103,0.103,0.,0.103,0.004,0.,0.004
500,1.049,0.015,1.033,0.9,0.015,0.884,0.147,0.,0.147,0.147,0.,0.147,0.005,0.,0.005
600,1.788,0.004,1.784,1.568,0.,1.568,0.218,0.003,0.214,0.218,0.003,0.214,0.007,0.,0.007
700,2.768,0.,2.768,2.491,0.,2.49,0.275,0.,0.275,0.275,0.,0.275,0.008,0.,0.008
800,4.089,0.023,4.064,3.721,0.011,3.709,0.366,0.012,0.354,0.366,0.012,0.354,0.009,0.,0.009
900,5.706,0.027,5.678,5.295,0.027,5.266,0.41,0.,0.41,0.41,0.,0.41,0.012,0.,0.012
1000,7.767,0.,7.766,7.255,0.,7.255,0.51,0.,0.509,0.51,0.,0.509,0.011,0.,0.011
