param-n,abstract-regression-cubic-real,abstract-regression-cubic-sys,abstract-regression-cubic-user,close-abstract-regression-cubic-real,close-abstract-regression-cubic-sys,close-abstract-regression-cubic-user,fast-rewrite-regression-cubic-real,fast-rewrite-regression-cubic-sys,fast-rewrite-regression-cubic-user,pose-build-and-refine-regression-cubic-real,pose-build-and-refine-regression-cubic-sys,pose-build-and-refine-regression-cubic-user,refine-regression-quadratic-regression-linear-real,refine-regression-quadratic-regression-linear-sys,refine-regression-quadratic-regression-linear-user
340,0.339,0.,0.339,0.259,0.,0.259,0.078,0.,0.078,0.078,0.,0.078,0.003,0.,0.003
350,0.377,0.003,0.373,0.293,0.003,0.29,0.082,0.,0.082,0.082,0.,0.082,0.004,0.,0.004
360,0.418,0.003,0.414,0.331,0.003,0.327,0.086,0.,0.086,0.086,0.,0.086,0.004,0.,0.004
370,0.461,0.003,0.457,0.35,0.003,0.346,0.11,0.,0.11,0.11,0.,0.11,0.004,0.,0.004
380,0.492,0.004,0.488,0.363,0.,0.362,0.128,0.004,0.124,0.128,0.004,0.124,0.023,0.003,0.019
390,0.518,0.007,0.51,0.414,0.007,0.406,0.102,0.,0.102,0.102,0.,0.102,0.004,0.,0.004
400,0.574,0.008,0.566,0.432,0.,0.432,0.14,0.007,0.132,0.14,0.007,0.132,0.004,0.,0.004
500,1.081,0.004,1.077,0.844,0.,0.844,0.236,0.004,0.232,0.236,0.004,0.232,0.005,0.,0.005
600,1.701,0.012,1.688,1.433,0.007,1.425,0.266,0.004,0.262,0.266,0.004,0.262,0.006,0.,0.006
700,2.533,0.,2.532,2.212,0.,2.211,0.319,0.,0.319,0.319,0.,0.319,0.007,0.,0.007
800,3.753,0.011,3.741,3.242,0.007,3.234,0.509,0.003,0.505,0.509,0.003,0.505,0.056,0.,0.056
900,5.241,0.012,5.229,4.676,0.,4.675,0.564,0.012,0.552,0.564,0.012,0.552,0.036,0.,0.036
1000,7.12,0.031,7.087,6.354,0.015,6.338,0.763,0.015,0.747,0.763,0.015,0.747,0.046,0.007,0.038
