param-0-nm,param-1-n,param-2-m,param-3-input-size,param-4-output-size,param-5-num-rewrites,autorewrite-regression-cubic-real,autorewrite-regression-cubic-sys,autorewrite-regression-cubic-user,rewrite!-regression-cubic-real,rewrite!-regression-cubic-sys,rewrite!-regression-cubic-user,rewrite-strat(bottomup)-regression-cubic-real,rewrite-strat(bottomup)-regression-cubic-sys,rewrite-strat(bottomup)-regression-cubic-user,rewrite-strat(topdown)-regression-cubic-real,rewrite-strat(topdown)-regression-cubic-sys,rewrite-strat(topdown)-regression-cubic-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user,ssr-rewrite!-regression-cubic-real,ssr-rewrite!-regression-cubic-sys,ssr-rewrite!-regression-cubic-user
146,0,146,295,3,146,,,,,,,,,,0.12,0.,0.12,,,,,,
147,0,147,297,3,147,,,,,,,,,,0.121,0.,0.121,,,,,,
147,1,49,301,7,147,0.076,0.,0.076,0.082,0.,0.082,,,,0.093,0.,0.093,,,,,,
147,2,21,309,15,147,0.048,0.,0.048,0.048,0.,0.048,,,,0.076,0.,0.076,,,,,,
148,0,148,299,3,148,0.117,0.,0.117,,,,,,,0.127,0.,0.127,,,,,,
149,0,149,301,3,149,,,,,,,,,,0.131,0.003,0.127,,,,,,
150,0,150,303,3,150,,,,,,,,,,0.132,0.,0.132,,,,,,
150,1,50,307,7,150,,,,,,,,,,0.097,0.,0.097,,,,,,
150,3,10,331,31,150,0.03,0.,0.03,0.05,0.,0.05,0.292,0.,0.291,0.062,0.,0.062,0.207,0.,0.207,0.054,0.,0.054
151,0,151,305,3,151,0.127,0.,0.127,0.119,0.,0.119,,,,0.144,0.,0.144,,,,,,
152,0,152,307,3,152,,,,,,,,,,0.137,0.,0.137,,,,,,
153,0,153,309,3,153,,,,,,,,,,0.138,0.,0.138,,,,,,
153,1,51,313,7,153,0.082,0.,0.082,0.091,0.,0.091,,,,0.099,0.,0.099,,,,,,
154,0,154,311,3,154,0.123,0.,0.123,,,,,,,0.137,0.,0.137,,,,,,
154,2,22,323,15,154,0.051,0.,0.051,0.054,0.,0.054,,,,0.086,0.,0.086,,,,,,
155,0,155,313,3,155,,,,,,,,,,0.139,0.,0.139,,,,,,
155,4,5,373,63,155,0.02,0.,0.02,0.02,0.,0.02,0.304,0.,0.304,0.055,0.,0.055,0.116,0.,0.116,0.039,0.,0.039
156,0,156,315,3,156,,,,,,,,,,0.142,0.,0.142,,,,,,
156,1,52,319,7,156,,,,,,,,,,0.103,0.,0.103,,,,,,
157,0,157,317,3,157,0.138,0.,0.138,0.131,0.003,0.127,,,,0.145,0.,0.145,,,,,,
158,0,158,319,3,158,,,,,,,,,,0.145,0.,0.145,,,,,,
159,0,159,321,3,159,,,,,,,,,,0.146,0.,0.146,,,,,,
159,1,53,325,7,159,0.089,0.,0.089,0.093,0.003,0.09,,,,0.107,0.,0.107,,,,,,
160,0,160,323,3,160,0.14,0.,0.14,,,,,,,0.144,0.,0.144,,,,,,
161,0,161,325,3,161,,,,,,,,,,0.145,0.,0.145,0.261,0.,0.261,,,
161,2,23,337,15,161,0.057,0.003,0.053,0.058,0.,0.058,,,,0.095,0.,0.095,,,,,,
162,0,162,327,3,162,,,,,,,,,,0.152,0.,0.152,,,,,,
162,1,54,331,7,162,,,,,,,,,,0.11,0.,0.11,,,,,,
163,0,163,329,3,163,0.141,0.,0.141,0.141,0.,0.141,,,,0.147,0.,0.147,,,,,,
164,0,164,331,3,164,,,,,,,,,,0.149,0.,0.149,,,,,,
165,0,165,333,3,165,,,,,,,,,,0.156,0.,0.156,,,,,,
165,1,55,337,7,165,0.098,0.,0.098,0.102,0.,0.102,,,,0.12,0.,0.12,,,,,,
165,3,11,361,31,165,0.036,0.,0.036,0.036,0.,0.036,0.364,0.,0.364,0.073,0.,0.073,0.166,0.,0.166,0.063,0.,0.063
166,0,166,335,3,166,0.143,0.,0.143,,,,,,,0.158,0.003,0.154,,,,,,
167,0,167,337,3,167,,,,,,,,,,0.182,0.,0.182,,,,,,
168,0,168,339,3,168,,,,,,,,,,0.169,0.,0.169,,,,,,
168,1,56,343,7,168,,,,,,,,,,0.132,0.,0.132,,,,,,
168,2,24,351,15,168,0.058,0.,0.058,0.061,0.,0.061,,,,0.096,0.,0.096,,,,,,
169,0,169,341,3,169,0.152,0.,0.152,0.148,0.,0.148,,,,0.162,0.,0.162,,,,,,
170,0,170,343,3,170,0.148,0.,0.148,,,,,,,,,,,,,0.267,0.007,0.259
171,0,171,345,3,171,,,,0.155,0.,0.155,,,,,,,,,,,,
171,1,57,349,7,171,0.1,0.,0.1,0.105,0.,0.105,,,,0.14,0.,0.138,0.246,0.,0.246,0.201,0.,0.201
175,2,25,365,15,175,0.067,0.,0.067,0.069,0.,0.069,,,,0.109,0.,0.109,0.217,0.,0.217,,,
180,3,12,391,31,180,0.048,0.,0.048,0.04,0.,0.04,0.422,0.,0.422,0.088,0.,0.088,0.185,0.,0.185,0.089,0.,0.088
182,2,26,379,15,182,,,,,,,,,,,,,,,,0.138,0.,0.138
186,4,6,435,63,186,0.027,0.,0.027,0.027,0.,0.027,,,,0.074,0.,0.074,,,,0.053,0.,0.053
189,5,3,505,127,189,0.02,0.,0.02,0.018,0.,0.018,,,,0.07,0.,0.07,0.131,0.,0.131,0.037,0.,0.037
193,0,193,389,3,193,,,,,,,,,,,,,0.363,0.,0.363,,,
195,3,13,421,31,195,,,,0.061,0.,0.061,0.468,0.003,0.464,,,,0.204,0.,0.204,0.088,0.,0.088
197,0,197,397,3,197,,,,,,,,,,0.227,0.,0.227,,,,,,
199,0,199,401,3,199,0.201,0.,0.201,,,,,,,,,,,,,,,
200,0,200,403,3,200,,,,0.207,0.,0.207,,,,,,,,,,,,
204,0,204,411,3,204,,,,,,,,,,,,,,,,0.382,0.003,0.378
204,1,68,415,7,204,,,,,,,,,,0.193,0.,0.193,,,,0.271,0.,0.271
207,1,69,421,7,207,0.153,0.,0.153,,,,,,,,,,,,,,,
210,2,30,435,15,210,,,,,,,,,,0.153,0.,0.153,,,,,,
210,3,14,451,31,210,,,,0.055,0.,0.055,0.555,0.,0.555,,,,0.227,0.003,0.223,0.189,0.,0.189
213,1,71,433,7,213,,,,,,,,,,,,,0.367,0.,0.367,,,
216,1,72,439,7,216,,,,0.162,0.,0.162,,,,,,,,,,,,
217,2,31,449,15,217,0.102,0.,0.102,,,,,,,,,,0.319,0.007,0.311,,,
217,4,7,497,63,217,,,,,,,0.559,0.,0.559,0.094,0.,0.094,0.196,0.,0.196,0.071,0.,0.071
224,2,32,463,15,224,,,,,,,,,,,,,,,,0.204,0.,0.204
225,0,225,453,3,225,,,,,,,,,,0.283,0.,0.283,0.479,0.003,0.475,,,
225,3,15,481,31,225,,,,0.149,0.,0.149,0.636,0.,0.636,0.132,0.,0.132,0.256,0.003,0.252,0.139,0.,0.139
228,0,228,459,3,228,0.259,0.003,0.255,,,,,,,,,,,,,,,
229,0,229,461,3,229,,,,0.271,0.,0.271,,,,,,,,,,,,
231,2,33,477,15,231,,,,0.117,0.,0.117,,,,,,,,,,,,
237,1,79,481,7,237,,,,,,,,,,0.245,0.,0.245,,,,0.355,0.003,0.351
238,0,238,479,3,238,,,,,,,,,,,,,,,,0.514,0.,0.514
240,3,16,511,31,240,0.071,0.,0.071,0.091,0.,0.091,0.712,0.,0.712,,,,0.296,0.,0.296,0.131,0.,0.131
243,1,81,493,7,243,0.211,0.003,0.207,,,,,,,,,,,,,,,
245,2,35,505,15,245,,,,,,,,,,0.214,0.,0.214,,,,,,
248,4,8,559,63,248,0.052,0.,0.052,,,,,,,0.115,0.,0.115,,,,0.087,0.,0.087
252,5,4,631,127,252,0.033,0.,0.033,0.032,0.,0.032,,,,0.102,0.,0.102,0.207,0.,0.207,0.059,0.,0.059
253,0,253,509,3,253,,,,,,,,,,0.368,0.,0.368,,,,,,
254,6,2,763,255,254,0.025,0.,0.025,0.021,0.,0.021,,,,0.106,0.,0.106,0.192,0.003,0.188,0.039,0.,0.039
255,1,85,517,7,255,,,,,,,,,,,,,0.53,0.007,0.52,,,
255,3,17,541,31,255,,,,0.078,0.,0.078,0.813,0.003,0.809,,,,0.329,0.004,0.325,0.164,0.003,0.16
255,7,1,1021,511,255,0.024,0.,0.024,0.017,0.,0.017,0.423,0.,0.423,0.117,0.,0.117,0.18,0.,0.18,0.029,0.,0.029
257,0,257,517,3,257,0.33,0.003,0.326,,,,,,,,,,0.613,0.,0.613,,,
258,0,258,519,3,258,,,,0.329,0.,0.329,,,,,,,,,,,,
259,2,37,533,15,259,0.14,0.,0.14,,,,,,,,,,0.426,0.,0.426,,,
261,1,87,529,7,261,,,,0.229,0.,0.229,,,,,,,,,,,,
266,2,38,547,15,266,,,,,,,,,,,,,,,,0.281,0.,0.281
270,1,90,547,7,270,,,,,,,,,,0.314,0.,0.313,,,,0.455,0.,0.455
270,3,18,571,31,270,,,,0.099,0.,0.099,,,,0.205,0.003,0.201,0.365,0.,0.365,0.166,0.,0.166
279,1,93,565,7,279,0.266,0.,0.266,,,,,,,,,,,,,,,
279,4,9,621,63,279,,,,0.063,0.,0.063,,,,0.147,0.,0.147,0.299,0.,0.299,,,
280,2,40,575,15,280,,,,,,,,,,0.26,0.,0.26,,,,,,
281,0,281,565,3,281,,,,,,,,,,0.443,0.,0.443,,,,,,
283,0,283,569,3,283,0.582,0.,0.582,,,,,,,,,,,,,,,
285,3,19,601,31,285,,,,0.099,0.,0.099,,,,,,,0.398,0.,0.398,0.185,0.,0.185
286,0,286,575,3,286,0.399,0.,0.399,,,,,,,,,,,,,,,
287,0,287,577,3,287,,,,0.414,0.007,0.406,,,,,,,,,,,,
287,2,41,589,15,287,,,,0.174,0.,0.174,,,,,,,,,,,,
288,0,288,579,3,288,,,,,,,,,,0.528,0.,0.528,,,,,,
300,3,20,631,31,300,0.111,0.,0.111,0.11,0.,0.11,,,,,,,0.433,0.,0.433,0.234,0.,0.234
301,2,43,617,15,301,0.193,0.,0.193,,,,,,,,,,,,,,,
303,1,101,613,7,303,,,,,,,,,,0.384,0.,0.384,,,,,,
306,1,102,619,7,306,,,,0.312,0.,0.312,,,,,,,,,,,,
309,0,309,621,3,309,,,,,,,,,,0.512,0.,0.512,,,,,,
310,4,10,683,63,310,0.071,0.,0.071,0.067,0.,0.067,,,,0.173,0.,0.173,,,,,,
315,0,315,633,3,315,0.485,0.,0.485,,,,,,,,,,,,,,,
315,1,105,637,7,315,0.345,0.004,0.341,,,,,,,,,,,,,,,
315,2,45,645,15,315,,,,,,,,,,0.318,0.,0.317,,,,,,
315,3,21,661,31,315,,,,0.119,0.,0.119,,,,0.245,0.,0.245,0.463,0.003,0.46,0.227,0.,0.227
315,5,5,757,127,315,0.044,0.,0.044,0.042,0.,0.042,,,,0.148,0.,0.148,,,,0.087,0.,0.087
316,0,316,635,3,316,,,,0.491,0.003,0.487,,,,,,,,,,,,
330,3,22,691,31,330,,,,0.133,0.,0.133,,,,,,,0.509,0.,0.509,0.246,0.,0.246
336,1,112,679,7,336,,,,,,,,,,0.5,0.,0.5,,,,,,
337,0,337,677,3,337,,,,,,,,,,0.603,0.,0.603,,,,,,
341,4,11,745,63,341,0.083,0.,0.083,,,,,,,0.214,0.,0.213,,,,,,
342,0,342,687,3,342,,,,0.587,0.007,0.579,,,,,,,,,,,,
343,2,49,701,15,343,0.234,0.,0.234,0.237,0.,0.237,,,,0.393,0.,0.393,,,,,,
345,3,23,721,31,345,,,,0.145,0.,0.145,,,,,,,0.551,0.,0.551,0.28,0.,0.28
350,2,50,715,15,350,,,,,,,,,,0.408,0.,0.407,,,,,,
357,2,51,729,15,357,,,,,,,,,,0.425,0.,0.425,,,,,,
360,3,24,751,31,360,,,,0.159,0.,0.159,,,,,,,0.599,0.003,0.595,0.3,0.,0.3
364,2,52,743,15,364,,,,,,,,,,0.444,0.,0.444,,,,,,
371,2,53,757,15,371,,,,,,,,,,0.474,0.,0.474,,,,,,
372,4,12,807,63,372,0.101,0.,0.101,0.101,0.,0.101,,,,,,,,,,,,
375,3,25,781,31,375,,,,0.169,0.,0.169,,,,,,,0.661,0.,0.661,0.326,0.,0.326
378,2,54,771,15,378,,,,,,,,,,0.452,0.,0.452,,,,,,
378,5,6,883,127,378,0.062,0.,0.062,,,,,,,0.2,0.,0.2,,,,0.121,0.,0.121
381,6,3,1017,255,381,,,,0.043,0.,0.043,,,,,,,0.333,0.007,0.325,0.077,0.,0.077
385,0,385,773,3,385,,,,,,,,,,,,,1.324,0.004,1.32,,,
385,2,55,785,15,385,,,,,,,,,,0.502,0.,0.502,0.917,0.,0.917,,,
390,3,26,811,31,390,,,,0.182,0.,0.182,,,,,,,0.72,0.003,0.716,0.352,0.003,0.348
392,2,56,799,15,392,,,,,,,,,,0.504,0.,0.504,,,,,,
399,2,57,813,15,399,,,,,,,,,,0.524,0.,0.524,,,,,,
403,4,13,869,63,403,0.109,0.,0.109,,,,,,,,,,0.585,0.,0.585,,,
405,3,27,841,31,405,,,,0.2,0.,0.2,,,,,,,,,,0.384,0.,0.384
406,2,58,827,15,406,,,,,,,,,,0.521,0.007,0.513,,,,,,
413,2,59,841,15,413,,,,,,,,,,0.547,0.,0.547,,,,,,
420,2,60,855,15,420,,,,,,,,,,0.558,0.003,0.554,,,,,,
420,3,28,871,31,420,,,,0.213,0.003,0.209,,,,,,,,,,0.408,0.,0.408
427,0,427,857,3,427,,,,0.899,0.007,0.891,,,,,,,,,,,,
427,2,61,869,15,427,0.357,0.,0.357,0.364,0.,0.364,,,,0.572,0.,0.572,,,,,,
434,2,62,883,15,434,,,,,,,,,,0.682,0.,0.682,,,,,,
434,4,14,931,63,434,0.126,0.,0.126,0.136,0.,0.136,,,,0.324,0.,0.324,,,,0.262,0.,0.262
435,3,29,901,31,435,,,,0.227,0.003,0.223,,,,,,,,,,0.432,0.,0.431
441,2,63,897,15,441,,,,,,,,,,0.613,0.,0.613,,,,,,
441,5,7,1009,127,441,0.078,0.,0.078,,,,,,,0.269,0.,0.269,,,,,,
448,2,64,911,15,448,,,,,,,,,,0.617,0.,0.617,,,,,,
450,3,30,931,31,450,,,,0.241,0.,0.24,,,,,,,,,,0.482,0.,0.482
455,2,65,925,15,455,,,,,,,,,,0.648,0.,0.648,,,,,,
462,2,66,939,15,462,,,,,,,,,,0.661,0.,0.661,,,,,,
465,3,31,961,31,465,,,,0.256,0.,0.256,,,,,,,,,,0.513,0.,0.513
465,4,15,993,63,465,0.146,0.,0.146,,,,,,,,,,,,,,,
469,2,67,953,15,469,,,,,,,,,,0.766,0.,0.766,,,,,,
476,2,68,967,15,476,,,,,,,,,,0.759,0.,0.759,,,,,,
480,3,32,991,31,480,,,,0.277,0.003,0.273,,,,,,,,,,0.556,0.004,0.552
483,2,69,981,15,483,,,,,,,,,,0.721,0.,0.721,,,,,,
490,2,70,995,15,490,,,,,,,,,,0.785,0.,0.785,,,,,,
495,3,33,1021,31,495,,,,0.281,0.,0.281,,,,,,,,,,0.589,0.,0.589
496,4,16,1055,63,496,0.165,0.003,0.161,0.173,0.,0.173,,,,,,,,,,0.332,0.,0.332
497,2,71,1009,15,497,,,,,,,,,,0.794,0.,0.794,,,,,,
504,2,72,1023,15,504,,,,,,,,,,0.858,0.,0.858,,,,,,
504,5,8,1135,127,504,0.1,0.,0.1,,,,,,,0.335,0.,0.335,,,,,,
505,0,505,1013,3,505,,,,,,,,,,1.419,0.003,1.415,,,,,,
508,0,508,1019,3,508,1.212,0.,1.211,,,,,,,,,,,,,,,
508,6,4,1271,255,508,,,,0.062,0.,0.062,,,,,,,0.529,0.,0.529,,,
510,3,34,1051,31,510,,,,0.299,0.,0.298,,,,,,,,,,0.622,0.003,0.618
511,2,73,1037,15,511,,,,0.515,0.,0.515,,,,,,,1.563,0.,1.563,,,
511,8,1,2045,1023,511,0.051,0.,0.051,0.035,0.,0.035,,,,0.328,0.,0.328,0.467,0.,0.467,0.062,0.,0.062
512,0,512,1027,3,512,,,,1.249,0.004,1.245,,,,,,,,,,,,
513,0,513,1029,3,513,,,,,,,,,,,,,2.274,0.,2.273,,,
525,3,35,1081,31,525,,,,0.319,0.003,0.315,,,,,,,,,,0.636,0.004,0.632
527,4,17,1117,63,527,0.182,0.,0.182,0.187,0.,0.187,,,,0.493,0.,0.493,,,,,,
540,3,36,1111,31,540,,,,0.337,0.,0.337,,,,,,,,,,0.678,0.003,0.674
541,0,541,1085,3,541,,,,,,,,,,,,,,,,2.413,0.,2.413
555,3,37,1141,31,555,,,,0.351,0.,0.351,,,,,,,,,,,,
558,4,18,1179,63,558,,,,0.218,0.,0.218,,,,,,,,,,,,
565,0,565,1133,3,565,1.569,0.012,1.557,,,,,,,,,,,,,,,
567,5,9,1261,127,567,,,,,,,,,,,,,0.811,0.,0.811,0.261,0.,0.261
570,3,38,1171,31,570,,,,0.383,0.,0.383,,,,,,,,,,,,
575,0,575,1153,3,575,,,,,,,,,,2.241,0.019,2.221,,,,,,
589,4,19,1241,63,589,0.229,0.004,0.225,0.24,0.,0.24,,,,0.579,0.,0.579,,,,,,
590,0,590,1183,3,590,,,,,,,,,,1.972,0.02,1.952,,,,,,
593,0,593,1189,3,593,1.702,0.003,1.698,,,,,,,,,,,,,,,
620,4,20,1303,63,620,,,,0.268,0.,0.268,,,,,,,,,,,,
651,4,21,1365,63,651,0.269,0.,0.269,0.28,0.,0.28,,,,0.697,0.,0.697,,,,,,
674,0,674,1351,3,674,,,,,,,,,,2.552,0.,2.552,,,,,,
677,0,677,1357,3,677,2.139,0.003,2.135,,,,,,,,,,,,,,,
682,4,22,1427,63,682,,,,0.302,0.,0.302,,,,,,,,,,,,
683,0,683,1369,3,683,,,,2.21,0.,2.21,,,,,,,,,,,,
693,5,11,1513,127,693,0.176,0.,0.176,0.182,0.,0.182,,,,0.638,0.,0.638,,,,,,
769,0,769,1541,3,769,,,,,,,,,,,,,5.064,0.007,5.056,,,
811,0,811,1625,3,811,,,,,,,,,,,,,,,,5.351,0.008,5.342
819,5,13,1765,127,819,,,,,,,,,,,,,1.607,0.,1.607,0.514,0.,0.514
1008,5,16,2143,127,1008,0.378,0.,0.377,0.376,0.,0.376,,,,1.163,0.,1.163,,,,,,
1011,0,1011,2025,3,1011,,,,,,,,,,5.764,0.016,5.748,,,,,,
1016,0,1016,2035,3,1016,4.811,0.003,4.806,,,,,,,,,,,,,,,
1023,9,1,4093,2047,1023,0.105,0.,0.105,0.074,0.,0.074,,,,0.949,0.,0.949,1.268,0.003,1.264,0.137,0.,0.137
1024,0,1024,2051,3,1024,,,,4.942,0.007,4.934,,,,,,,,,,,,
1025,0,1025,2053,3,1025,,,,,,,,,,,,,8.845,0.,8.844,,,
1071,5,17,2269,127,1071,,,,,,,,,,,,,,,,0.878,0.,0.878
1081,0,1081,2165,3,1081,,,,,,,,,,,,,,,,9.445,0.008,9.436
1323,5,21,2773,127,1323,0.636,0.,0.636,0.64,0.,0.64,,,,2.105,0.,2.105,,,,,,
1365,0,1365,2733,3,1365,,,,8.767,0.019,8.746,,,,,,,,,,,,
