param-n,cbn-Denote-on-PHOAS-with-big-real,cbn-Denote-on-PHOAS-with-big-sys,cbn-Denote-on-PHOAS-with-big-user,cbn-Denote-on-PHOAS-with-big-flat-real,cbn-Denote-on-PHOAS-with-big-flat-sys,cbn-Denote-on-PHOAS-with-big-flat-user,cbv-Denote-on-PHOAS-with-big-real,cbv-Denote-on-PHOAS-with-big-sys,cbv-Denote-on-PHOAS-with-big-user,cbv-Denote-on-PHOAS-with-big-flat-real,cbv-Denote-on-PHOAS-with-big-flat-sys,cbv-Denote-on-PHOAS-with-big-flat-user,identity-cbn-on-PHOAS-with-big-real,identity-cbn-on-PHOAS-with-big-sys,identity-cbn-on-PHOAS-with-big-user,identity-cbn-on-PHOAS-with-big-flat-real,identity-cbn-on-PHOAS-with-big-flat-sys,identity-cbn-on-PHOAS-with-big-flat-user,identity-cbv-on-PHOAS-with-big-real,identity-cbv-on-PHOAS-with-big-sys,identity-cbv-on-PHOAS-with-big-user,identity-cbv-on-PHOAS-with-big-flat-real,identity-cbv-on-PHOAS-with-big-flat-sys,identity-cbv-on-PHOAS-with-big-flat-user,identity-lazy-on-PHOAS-with-big-real,identity-lazy-on-PHOAS-with-big-sys,identity-lazy-on-PHOAS-with-big-user,identity-lazy-on-PHOAS-with-big-flat-real,identity-lazy-on-PHOAS-with-big-flat-sys,identity-lazy-on-PHOAS-with-big-flat-user,identity-native-compute-on-PHOAS-with-big-native-compute-compilation-real,identity-native-compute-on-PHOAS-with-big-native-compute-conversion-to-native-code-real,identity-native-compute-on-PHOAS-with-big-native-compute-evaluation-real,identity-native-compute-on-PHOAS-with-big-native-compute-reification-real,identity-native-compute-on-PHOAS-with-big-real,identity-native-compute-on-PHOAS-with-big-sys,identity-native-compute-on-PHOAS-with-big-user,identity-native-compute-on-PHOAS-with-big-flat-native-compute-compilation-real,identity-native-compute-on-PHOAS-with-big-flat-native-compute-conversion-to-native-code-real,identity-native-compute-on-PHOAS-with-big-flat-native-compute-evaluation-real,identity-native-compute-on-PHOAS-with-big-flat-native-compute-reification-real,identity-native-compute-on-PHOAS-with-big-flat-real,identity-native-compute-on-PHOAS-with-big-flat-sys,identity-native-compute-on-PHOAS-with-big-flat-user,identity-simpl-on-PHOAS-with-big-real,identity-simpl-on-PHOAS-with-big-sys,identity-simpl-on-PHOAS-with-big-user,identity-simpl-on-PHOAS-with-big-flat-real,identity-simpl-on-PHOAS-with-big-flat-sys,identity-simpl-on-PHOAS-with-big-flat-user,identity-vm-compute-on-PHOAS-with-big-real,identity-vm-compute-on-PHOAS-with-big-sys,identity-vm-compute-on-PHOAS-with-big-user,identity-vm-compute-on-PHOAS-with-big-flat-real,identity-vm-compute-on-PHOAS-with-big-flat-sys,identity-vm-compute-on-PHOAS-with-big-flat-user,lazy-Denote-on-PHOAS-with-big-real,lazy-Denote-on-PHOAS-with-big-sys,lazy-Denote-on-PHOAS-with-big-user,lazy-Denote-on-PHOAS-with-big-flat-real,lazy-Denote-on-PHOAS-with-big-flat-sys,lazy-Denote-on-PHOAS-with-big-flat-user,refine-let-on-PHOAS-with-big-real,refine-let-on-PHOAS-with-big-sys,refine-let-on-PHOAS-with-big-user,refine-let-on-PHOAS-with-big-flat-real,refine-let-on-PHOAS-with-big-flat-sys,refine-let-on-PHOAS-with-big-flat-user,simpl-Denote-on-PHOAS-with-big-real,simpl-Denote-on-PHOAS-with-big-sys,simpl-Denote-on-PHOAS-with-big-user,simpl-Denote-on-PHOAS-with-big-flat-real,simpl-Denote-on-PHOAS-with-big-flat-sys,simpl-Denote-on-PHOAS-with-big-flat-user,transitivity-on-PHOAS-with-big-real,transitivity-on-PHOAS-with-big-sys,transitivity-on-PHOAS-with-big-user,transitivity-on-PHOAS-with-big-flat-real,transitivity-on-PHOAS-with-big-flat-sys,transitivity-on-PHOAS-with-big-flat-user
166,0.007,0.,0.007,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.13534,0.00058,0.00106,0.00111,0.138,0.,0.008,0.05645,0.00035,0.00092,0.00066,0.058,0.004,0.,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.017,0.,0.017,0.008,0.,0.008,0.002,0.,0.002,0.002,0.,0.002
167,0.007,0.,0.007,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.13645,0.00060,0.00106,0.00125,0.139,0.,0.008,0.05711,0.00033,0.00096,0.00082,0.059,0.001,0.003,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.018,0.,0.018,0.009,0.,0.009,0.002,0.,0.002,0.001,0.,0.001
168,0.007,0.,0.007,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.14008,0.00058,0.00103,0.00102,0.142,0.,0.008,0.05701,0.00034,0.00107,0.00068,0.059,0.002,0.001,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.017,0.,0.017,0.01,0.,0.01,0.002,0.,0.002,0.001,0.,0.001
169,0.007,0.,0.007,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.15400,0.00059,0.00108,0.00113,0.157,0.006,0.018,0.06969,0.00033,0.00099,0.00068,0.071,0.004,0.,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.021,0.,0.021,0.009,0.,0.009,0.002,0.,0.002,0.029,0.,0.029
170,0.008,0.,0.008,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.14255,0.00060,0.00113,0.00114,0.145,0.,0.009,0.06527,0.00035,0.00259,0.00065,0.069,0.,0.006,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.017,0.,0.017,0.009,0.,0.009,0.002,0.,0.002,0.001,0.,0.001
171,0.008,0.,0.008,0.003,0.,0.003,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.14164,0.00066,0.00107,0.00107,0.144,0.003,0.005,0.06035,0.00033,0.00095,0.00063,0.062,0.002,0.002,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.019,0.,0.019,0.009,0.,0.009,0.002,0.,0.002,0.001,0.,0.001
172,0.008,0.,0.008,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.14637,0.00080,0.00112,0.00278,0.151,0.,0.01,0.05660,0.00033,0.00093,0.00062,0.058,0.001,0.002,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.019,0.,0.019,0.009,0.,0.009,0.002,0.,0.002,0.001,0.,0.001
173,0.008,0.,0.008,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.14006,0.00062,0.00111,0.00103,0.143,0.,0.008,0.05985,0.00033,0.00094,0.00063,0.061,0.,0.003,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.006,0.,0.006,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.018,0.,0.018,0.009,0.,0.009,0.002,0.,0.002,0.001,0.,0.001
174,0.008,0.,0.008,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.15974,0.00063,0.00105,0.00103,0.162,0.,0.008,0.05784,0.00036,0.00095,0.00083,0.06,0.,0.004,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.018,0.,0.018,0.009,0.,0.009,0.002,0.,0.002,0.001,0.,0.001
175,0.008,0.,0.008,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.14851,0.00068,0.00108,0.00149,0.152,0.002,0.007,0.05807,0.00034,0.00100,0.00110,0.06,0.003,0.,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.02,0.,0.02,0.009,0.,0.009,0.002,0.,0.002,0.001,0.,0.001
176,0.008,0.,0.008,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.14240,0.00065,0.00154,0.00108,0.145,0.004,0.005,0.05890,0.00043,0.00129,0.00070,0.061,0.,0.004,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.02,0.,0.02,0.009,0.,0.009,0.002,0.,0.002,0.001,0.,0.001
177,0.008,0.,0.008,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.14544,0.00061,0.00111,0.00110,0.148,0.,0.009,0.06052,0.00039,0.00102,0.00070,0.062,0.002,0.002,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.027,0.,0.027,0.009,0.,0.009,0.002,0.,0.002,0.001,0.,0.001
178,0.008,0.,0.008,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.14670,0.00060,0.00104,0.00108,0.149,0.003,0.006,0.06278,0.00040,0.00099,0.00068,0.065,0.004,0.,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.018,0.,0.018,0.01,0.,0.01,0.002,0.,0.002,0.001,0.,0.001
179,0.008,0.,0.008,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.14208,0.00061,0.00131,0.00142,0.145,0.001,0.011,0.05817,0.00040,0.00100,0.00070,0.06,0.,0.004,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.018,0.,0.018,0.009,0.,0.009,0.002,0.,0.002,0.001,0.,0.001
180,0.008,0.,0.008,0.003,0.,0.003,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.14080,0.00064,0.00107,0.00170,0.144,0.,0.009,0.05841,0.00035,0.00100,0.00065,0.06,0.003,0.,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.019,0.,0.019,0.009,0.,0.009,0.002,0.,0.002,0.001,0.,0.001
181,0.009,0.,0.009,0.031,0.,0.031,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.14413,0.00062,0.00123,0.00131,0.147,0.003,0.006,0.06026,0.00034,0.00096,0.00068,0.062,0.,0.003,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.019,0.,0.019,0.009,0.,0.009,0.002,0.,0.002,0.001,0.,0.001
182,0.008,0.,0.008,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.14674,0.00062,0.00106,0.00124,0.149,0.003,0.005,0.05764,0.00036,0.00095,0.00065,0.059,0.,0.004,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.019,0.,0.019,0.009,0.,0.009,0.002,0.,0.002,0.001,0.,0.001
183,0.008,0.,0.008,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.14211,0.00063,0.00110,0.00112,0.145,0.004,0.004,0.05866,0.00047,0.00097,0.00145,0.061,0.,0.004,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.018,0.,0.018,0.009,0.,0.009,0.002,0.,0.002,0.001,0.,0.001
184,0.008,0.,0.008,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.14587,0.00077,0.00109,0.00117,0.149,0.,0.009,0.06558,0.00035,0.00105,0.00070,0.068,0.,0.004,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.076,0.,0.076,0.019,0.,0.019,0.022,0.,0.022,0.002,0.,0.002,0.001,0.,0.001
185,0.015,0.,0.015,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.14339,0.00066,0.00109,0.00114,0.146,0.002,0.006,0.05850,0.00037,0.00108,0.00068,0.06,0.004,0.,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.02,0.,0.02,0.01,0.,0.01,0.002,0.,0.002,0.001,0.,0.001
186,0.012,0.,0.012,0.003,0.,0.003,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.14385,0.00065,0.00107,0.00136,0.147,0.003,0.006,0.05817,0.00043,0.00097,0.00086,0.06,0.,0.004,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.022,0.,0.022,0.009,0.,0.009,0.002,0.,0.002,0.001,0.,0.001
187,0.009,0.,0.009,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.14419,0.00068,0.00108,0.00115,0.147,0.003,0.006,0.05919,0.00037,0.00098,0.00070,0.061,0.003,0.001,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.022,0.,0.022,0.01,0.,0.01,0.002,0.,0.002,0.001,0.,0.001
188,0.009,0.,0.009,0.003,0.,0.003,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.14534,0.00065,0.00105,0.00116,0.148,0.004,0.005,0.05709,0.00040,0.00098,0.00070,0.059,0.,0.004,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.02,0.,0.02,0.01,0.,0.01,0.002,0.,0.002,0.001,0.,0.001
189,0.009,0.,0.009,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.17153,0.00073,0.00104,0.00190,0.175,0.004,0.029,0.05807,0.00035,0.00100,0.03159,0.091,0.006,0.029,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.021,0.,0.021,0.01,0.,0.01,0.003,0.,0.003,0.001,0.,0.001
190,0.009,0.,0.009,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.14634,0.00062,0.00113,0.00186,0.15,0.,0.01,0.05977,0.00036,0.00099,0.00076,0.062,0.004,0.,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.02,0.,0.02,0.01,0.,0.01,0.002,0.,0.002,0.002,0.,0.002
191,0.009,0.,0.009,0.004,0.,0.004,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.14856,0.00072,0.00110,0.00112,0.151,0.004,0.004,0.05959,0.00036,0.00103,0.00073,0.061,0.,0.003,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.022,0.,0.022,0.011,0.,0.011,0.002,0.,0.002,0.001,0.,0.001
192,0.009,0.,0.009,0.004,0.,0.004,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.14830,0.00065,0.00113,0.00121,0.151,0.002,0.007,0.05954,0.00034,0.00103,0.00078,0.061,0.,0.003,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.021,0.,0.021,0.01,0.,0.01,0.002,0.,0.002,0.001,0.,0.001
193,0.009,0.,0.009,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.14929,0.00068,0.00114,0.00117,0.152,0.003,0.006,0.05946,0.00041,0.00107,0.00077,0.061,0.,0.004,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.021,0.,0.021,0.013,0.,0.013,0.002,0.,0.002,0.001,0.,0.001
194,0.01,0.,0.01,0.004,0.,0.004,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.15070,0.00099,0.00121,0.00114,0.154,0.,0.01,0.05810,0.00050,0.00104,0.00076,0.06,0.003,0.001,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.022,0.,0.022,0.014,0.,0.014,0.002,0.,0.002,0.001,0.,0.001
195,0.009,0.,0.009,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.15783,0.00066,0.00107,0.00135,0.161,0.008,0.001,0.05752,0.00038,0.00100,0.00109,0.06,0.,0.004,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.022,0.,0.022,0.012,0.,0.012,0.002,0.,0.002,0.001,0.,0.001
196,0.009,0.,0.009,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.16519,0.00066,0.00121,0.00115,0.168,0.002,0.007,0.05798,0.00036,0.00140,0.00071,0.06,0.004,0.,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.021,0.,0.021,0.01,0.,0.01,0.002,0.,0.002,0.002,0.,0.002
197,0.01,0.,0.01,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.15825,0.00067,0.00116,0.00117,0.161,0.003,0.007,0.05714,0.00037,0.00101,0.00072,0.059,0.004,0.,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.021,0.,0.021,0.01,0.,0.01,0.003,0.,0.003,0.001,0.,0.001
198,0.01,0.,0.01,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.14981,0.00067,0.00119,0.00123,0.153,0.003,0.006,0.05835,0.00035,0.00110,0.00077,0.06,0.,0.004,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.023,0.,0.023,0.011,0.,0.011,0.002,0.,0.002,0.001,0.,0.001
199,0.01,0.,0.01,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.14906,0.00088,0.00123,0.00121,0.152,0.004,0.005,0.05967,0.00038,0.00105,0.00079,0.062,0.002,0.002,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.023,0.,0.023,0.011,0.,0.011,0.002,0.,0.002,0.001,0.,0.001
200,0.01,0.,0.01,0.003,0.,0.003,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.15245,0.00091,0.00117,0.00122,0.155,0.,0.009,0.06031,0.00041,0.00101,0.00141,0.063,0.003,0.002,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.021,0.,0.021,0.01,0.,0.01,0.002,0.,0.002,0.001,0.,0.001
201,0.01,0.,0.01,0.004,0.,0.004,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.16745,0.00065,0.00134,0.00157,0.172,0.007,0.006,0.05991,0.00038,0.00111,0.00077,0.062,0.002,0.001,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.029,0.,0.028,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.021,0.,0.021,0.011,0.,0.011,0.002,0.,0.002,0.001,0.,0.001
202,0.01,0.,0.01,0.005,0.,0.005,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.15052,0.00066,0.00088,0.00217,0.154,0.002,0.008,0.05904,0.00038,0.00102,0.00082,0.061,0.004,0.,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.023,0.,0.023,0.011,0.,0.011,0.003,0.,0.003,0.001,0.,0.001
203,0.01,0.,0.01,0.004,0.,0.004,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.15321,0.00062,0.00079,0.00156,0.156,0.005,0.005,0.06336,0.00037,0.00107,0.00094,0.065,0.,0.004,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.022,0.,0.022,0.011,0.,0.011,0.002,0.,0.002,0.001,0.,0.001
204,0.01,0.,0.01,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.21390,0.00066,0.00094,0.00134,0.217,0.015,0.053,0.05950,0.00036,0.00102,0.00073,0.061,0.,0.004,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.024,0.,0.024,0.011,0.,0.011,0.002,0.,0.002,0.001,0.,0.001
205,0.01,0.,0.01,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.15522,0.00071,0.00075,0.00120,0.158,0.004,0.004,0.05976,0.00044,0.00106,0.00075,0.062,0.002,0.001,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.025,0.,0.025,0.01,0.,0.01,0.002,0.,0.002,0.001,0.,0.001
206,0.011,0.,0.011,0.007,0.,0.007,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.14971,0.00072,0.00077,0.00121,0.152,0.,0.009,0.06103,0.00041,0.00098,0.00074,0.063,0.004,0.,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.023,0.,0.023,0.013,0.,0.013,0.002,0.,0.002,0.001,0.,0.001
207,0.01,0.,0.01,0.003,0.,0.003,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.15350,0.00073,0.00075,0.00125,0.156,0.,0.008,0.06124,0.00055,0.00106,0.00078,0.063,0.,0.004,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.022,0.,0.022,0.011,0.,0.011,0.002,0.,0.002,0.002,0.,0.002
208,0.01,0.,0.01,0.004,0.,0.004,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.14932,0.00072,0.00078,0.00130,0.152,0.,0.009,0.05911,0.00040,0.00102,0.00075,0.061,0.003,0.001,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.025,0.,0.025,0.011,0.,0.011,0.002,0.,0.002,0.001,0.,0.001
