param-n,abstract+autorewrite-regression-quadratic-real,abstract+autorewrite-regression-quadratic-sys,abstract+autorewrite-regression-quadratic-user,abstract+rewrite!-regression-quadratic-real,abstract+rewrite!-regression-quadratic-sys,abstract+rewrite!-regression-quadratic-user,autorewrite-noop-regression-linear-real,autorewrite-noop-regression-linear-sys,autorewrite-noop-regression-linear-user,autorewrite-regression-quadratic-real,autorewrite-regression-quadratic-sys,autorewrite-regression-quadratic-user,close-abstract+autorewrite-regression-quadratic-real,close-abstract+autorewrite-regression-quadratic-sys,close-abstract+autorewrite-regression-quadratic-user,close-abstract+rewrite!-regression-quadratic-real,close-abstract+rewrite!-regression-quadratic-sys,close-abstract+rewrite!-regression-quadratic-user,rewrite!-regression-quadratic-real,rewrite!-regression-quadratic-sys,rewrite!-regression-quadratic-user,rewrite?-noop-regression-linear-real,rewrite?-noop-regression-linear-sys,rewrite?-noop-regression-linear-user
220,0.908,0.004,0.904,0.916,0.,0.916,0.003,0.,0.003,0.545,0.004,0.541,0.358,0.,0.357,0.361,0.,0.361,0.549,0.,0.549,0.003,0.,0.003
230,1.037,0.,1.037,1.024,0.007,1.016,0.003,0.,0.003,0.591,0.,0.591,0.44,0.,0.44,0.424,0.,0.424,0.594,0.007,0.586,0.003,0.,0.003
240,1.155,0.,1.155,1.164,0.,1.164,0.003,0.,0.003,0.676,0.,0.676,0.474,0.,0.473,0.472,0.,0.472,0.686,0.,0.686,0.003,0.,0.003
250,1.195,0.011,1.182,1.186,0.011,1.174,0.003,0.,0.003,0.737,0.007,0.728,0.453,0.004,0.448,0.448,0.004,0.444,0.733,0.007,0.725,0.003,0.,0.003
260,1.297,0.,1.297,1.315,0.,1.315,0.004,0.,0.004,0.782,0.,0.782,0.509,0.,0.509,0.51,0.,0.51,0.799,0.,0.799,0.004,0.,0.004
270,1.388,0.,1.388,1.392,0.,1.392,0.004,0.,0.004,0.836,0.,0.836,0.545,0.,0.545,0.545,0.,0.545,0.84,0.,0.84,0.004,0.,0.004
280,1.559,0.,1.558,1.544,0.,1.544,0.004,0.,0.004,0.901,0.,0.901,0.651,0.,0.651,0.636,0.,0.636,0.901,0.,0.901,0.004,0.,0.004
290,1.655,0.,1.655,1.689,0.003,1.685,0.004,0.,0.004,1.016,0.,1.016,0.632,0.,0.632,0.655,0.003,0.65,1.019,0.,1.018,0.004,0.,0.004
300,1.74,0.015,1.723,1.737,0.008,1.729,0.004,0.,0.004,1.046,0.011,1.033,0.688,0.003,0.683,0.687,0.,0.687,1.043,0.008,1.035,0.004,0.,0.004
310,1.86,0.003,1.856,1.862,0.016,1.846,0.005,0.,0.005,1.125,0.003,1.121,0.727,0.,0.727,0.72,0.003,0.716,1.13,0.012,1.117,0.009,0.,0.009
320,2.052,0.,2.051,2.044,0.,2.044,0.005,0.,0.005,1.197,0.,1.197,0.847,0.,0.847,0.83,0.,0.83,1.207,0.,1.207,0.005,0.,0.005
330,2.155,0.,2.155,2.169,0.003,2.164,0.005,0.,0.005,1.334,0.,1.333,0.814,0.,0.814,0.805,0.003,0.801,1.356,0.,1.355,0.005,0.,0.005
340,2.245,0.,2.244,2.267,0.008,2.258,0.005,0.,0.005,1.38,0.,1.38,0.856,0.,0.856,0.863,0.,0.863,1.391,0.007,1.383,0.01,0.,0.01
350,2.452,0.007,2.444,2.455,0.007,2.447,0.015,0.,0.015,1.536,0.007,1.528,0.899,0.,0.899,0.896,0.004,0.892,1.552,0.003,1.548,0.006,0.,0.006
360,2.621,0.,2.62,2.674,0.,2.674,0.006,0.,0.006,1.615,0.,1.615,0.997,0.,0.997,1.08,0.,1.08,1.585,0.,1.585,0.006,0.,0.006
370,2.697,0.,2.696,2.716,0.,2.715,0.006,0.,0.006,1.664,0.,1.664,1.024,0.,1.023,1.034,0.,1.034,1.673,0.,1.673,0.006,0.,0.006
380,2.923,0.,2.922,2.964,0.,2.964,0.006,0.,0.006,1.816,0.,1.816,1.097,0.,1.097,1.194,0.,1.194,1.761,0.,1.761,0.006,0.,0.006
390,3.056,0.,3.056,3.069,0.,3.065,0.007,0.,0.007,1.869,0.,1.868,1.178,0.,1.178,1.153,0.,1.149,1.907,0.,1.906,0.007,0.,0.007
400,3.223,0.,3.219,3.227,0.003,3.222,0.007,0.,0.007,1.974,0.,1.97,1.241,0.,1.241,1.247,0.003,1.243,1.97,0.,1.97,0.007,0.,0.007
